Date,RANK,Provider Quotes,Premium,Occ Class,Deferred Period,PaymentTerm,ProviderApplications,womApplications
2023-03-13 00:00:00,4,8,Age-Costed,26,1,Full,0,0
2023-03-13 00:00:00,4,8,Age-Costed,8,3,2-Year,0,2
2023-03-13 00:00:00,4,9,Age-Costed,4,4,Full,0,0
2023-03-13 00:00:00,4,9,Level,4,4,Full,0,0
2023-03-13 00:00:00,4,10,Age-Costed,26,3,Full,0,0
2023-03-13 00:00:00,4,10,Age-Costed,52+,2,2-Year,0,0
2023-03-13 00:00:00,4,10,Age-Costed,8,2,2-Year,0,0
2023-03-13 00:00:00,4,10,Age-Costed,8,2,Full,0,0
2023-03-13 00:00:00,4,11,Level,8,4,Full,0,0
2023-03-13 00:00:00,4,12,Age-Costed,0-1,4,Full,0,0
2023-03-13 00:00:00,4,14,Level,8,2,Full,0,0
2023-03-13 00:00:00,4,14,Level,8,3,Full,0,0
2023-03-13 00:00:00,4,15,Age-Costed,52+,2,Full,0,0
2023-03-13 00:00:00,4,16,Age-Costed,4,2,Full,0,0
2023-03-13 00:00:00,4,17,Level,26,4,2-Year,0,0
2023-03-13 00:00:00,4,17,Level,8,4,2-Year,0,0
2023-03-13 00:00:00,4,18,Age-Costed,52+,3,2-Year,0,0
2023-03-13 00:00:00,4,18,Age-Costed,52+,3,Full,0,0
2023-03-13 00:00:00,4,19,Age-Costed,13,1,2-Year,0,0
2023-03-13 00:00:00,4,19,Age-Costed,13,3,Full,0,0
2023-03-13 00:00:00,4,19,Age-Costed,26,2,2-Year,0,0
2023-03-13 00:00:00,4,19,Age-Costed,26,3,2-Year,0,0
2023-03-13 00:00:00,4,19,Level,26,4,Full,0,0
2023-03-13 00:00:00,4,20,Age-Costed,4,3,Full,0,0
2023-03-13 00:00:00,4,20,Age-Costed,8,1,Full,0,0
2023-03-13 00:00:00,4,24,Age-Costed,13,2,Full,0,0
2023-03-13 00:00:00,4,25,Age-Costed,13,4,2-Year,0,0
2023-03-13 00:00:00,4,28,Level,26,3,Full,0,0
2023-03-13 00:00:00,4,29,Level,8,2,2-Year,0,0
2023-03-13 00:00:00,4,30,Level,8,3,2-Year,0,0
2023-03-13 00:00:00,4,31,Age-Costed,4,1,2-Year,0,0
2023-03-13 00:00:00,4,31,Level,13,4,2-Year,0,0
2023-03-13 00:00:00,4,32,Level,13,4,Full,0,0
2023-03-13 00:00:00,4,35,Level,26,2,2-Year,0,0
2023-03-13 00:00:00,4,35,Level,26,3,2-Year,0,0
2023-03-13 00:00:00,4,35,Level,4,2,Full,0,0
2023-03-13 00:00:00,4,35,Level,4,4,2-Year,0,0
2023-03-13 00:00:00,4,37,Age-Costed,4,4,2-Year,2,2
2023-03-13 00:00:00,4,37,Level,13,3,Full,0,2
2023-03-13 00:00:00,4,40,Level,4,3,Full,0,0
2023-03-13 00:00:00,4,41,Age-Costed,4,1,Full,0,0
2023-03-13 00:00:00,4,43,Level,52+,2,2-Year,0,0
2023-03-13 00:00:00,4,57,Level,52+,3,2-Year,0,0
2023-03-13 00:00:00,4,58,Age-Costed,4,2,2-Year,0,0
2023-03-13 00:00:00,4,62,Age-Costed,13,2,2-Year,0,0
2023-03-13 00:00:00,4,62,Age-Costed,13,3,2-Year,0,0
2023-03-13 00:00:00,4,64,Level,52+,1,2-Year,0,0
2023-03-13 00:00:00,4,66,Level,13,2,Full,0,2
2023-03-13 00:00:00,4,67,Level,52+,3,Full,0,0
2023-03-13 00:00:00,4,88,Level,52+,2,Full,0,0
2023-03-13 00:00:00,4,90,Level,8,1,Full,0,0
2023-03-13 00:00:00,4,93,Level,13,2,2-Year,0,0
2023-03-13 00:00:00,4,96,Level,8,1,2-Year,0,4
2023-03-13 00:00:00,4,105,Level,26,2,Full,0,0
2023-03-13 00:00:00,4,106,Level,13,3,2-Year,0,0
2023-03-13 00:00:00,4,107,Level,4,2,2-Year,0,0
2023-03-13 00:00:00,4,115,Age-Costed,4,3,2-Year,0,2
2023-03-13 00:00:00,4,134,Level,4,1,Full,2,4
2023-03-13 00:00:00,4,155,Level,52+,1,Full,0,0
2023-03-13 00:00:00,4,157,Level,26,1,2-Year,0,0
2023-03-13 00:00:00,4,168,Level,4,3,2-Year,0,0
2023-03-13 00:00:00,4,262,Level,4,1,2-Year,0,16
2023-03-13 00:00:00,4,304,Level,26,1,Full,0,0
2023-03-13 00:00:00,4,378,Level,13,1,2-Year,0,2
2023-03-13 00:00:00,4,413,Level,13,1,Full,0,2
2023-03-20 00:00:00,1,0,Age-Costed,52+,4,Full,0,0
2023-03-20 00:00:00,1,0,Age-Costed,8,2,2-Year,0,0
2023-03-20 00:00:00,1,0,Age-Costed,8,3,2-Year,0,0
2023-03-20 00:00:00,1,0,Level,13,2,2-Year,0,0
2023-03-20 00:00:00,1,0,Level,13,3,2-Year,0,0
2023-03-20 00:00:00,1,0,Level,26,1,2-Year,0,4
2023-03-20 00:00:00,1,0,Level,26,2,2-Year,0,2
2023-03-20 00:00:00,1,0,Level,52+,1,2-Year,0,0
2023-03-20 00:00:00,1,0,Level,52+,1,Full,0,2
2023-03-20 00:00:00,1,0,Level,52+,2,2-Year,0,0
2023-03-20 00:00:00,1,0,Level,52+,3,2-Year,0,0
2023-03-20 00:00:00,1,0,Level,52+,4,Full,0,0
2023-03-20 00:00:00,1,0,Level,8,2,2-Year,0,0
2023-03-20 00:00:00,1,0,Level,8,3,2-Year,0,0
2023-03-20 00:00:00,1,1,Age-Costed,13,2,2-Year,0,0
2023-03-20 00:00:00,1,1,Age-Costed,4,2,2-Year,0,2
2023-03-20 00:00:00,1,1,Level,26,4,2-Year,0,0
2023-03-20 00:00:00,1,1,Level,8,1,2-Year,0,4
2023-03-20 00:00:00,1,1,Level,8,2,Full,0,0
2023-03-20 00:00:00,1,1,Level,8,4,2-Year,0,2
2023-03-20 00:00:00,1,2,Level,26,3,2-Year,0,2
2023-03-20 00:00:00,1,2,Level,4,2,2-Year,0,4
2023-03-20 00:00:00,1,2,Level,52+,2,Full,0,10
2023-03-20 00:00:00,1,2,Level,52+,3,Full,0,2
2023-03-20 00:00:00,1,3,Age-Costed,52+,3,2-Year,0,0
2023-03-20 00:00:00,1,3,Age-Costed,8,2,Full,0,0
2023-03-20 00:00:00,1,4,Age-Costed,26,4,2-Year,0,0
2023-03-20 00:00:00,1,4,Age-Costed,52+,2,2-Year,0,0
2023-03-20 00:00:00,1,5,Age-Costed,13,3,2-Year,0,0
2023-03-20 00:00:00,1,5,Level,8,3,Full,0,0
2023-03-20 00:00:00,1,6,Age-Costed,8,3,Full,0,0
2023-03-20 00:00:00,1,6,Level,13,1,2-Year,0,4
2023-03-20 00:00:00,1,6,Level,8,4,Full,0,0
2023-03-20 00:00:00,1,8,Age-Costed,13,4,2-Year,0,0
2023-03-20 00:00:00,1,8,Level,13,4,2-Year,0,0
2023-03-20 00:00:00,1,9,Age-Costed,26,3,2-Year,0,0
2023-03-20 00:00:00,1,9,Level,26,4,Full,0,0
2023-03-20 00:00:00,1,9,Level,4,2,Full,0,2
2023-03-20 00:00:00,1,10,Age-Costed,26,4,Full,0,0
2023-03-20 00:00:00,1,10,Age-Costed,52+,3,Full,0,0
2023-03-20 00:00:00,1,11,Age-Costed,8,4,Full,0,0
2023-03-20 00:00:00,1,12,Age-Costed,26,2,2-Year,0,0
2023-03-20 00:00:00,1,12,Level,4,1,2-Year,2,14
2023-03-20 00:00:00,1,14,Age-Costed,0-1,4,Full,0,0
2023-03-20 00:00:00,1,14,Age-Costed,8,4,2-Year,0,0
2023-03-20 00:00:00,1,14,Level,13,2,Full,0,0
2023-03-20 00:00:00,1,14,Level,26,2,Full,2,8
2023-03-20 00:00:00,1,14,Level,8,1,Full,0,6
2023-03-20 00:00:00,1,15,Age-Costed,0-1,2,2-Year,0,2
2023-03-20 00:00:00,1,16,Age-Costed,4,3,2-Year,0,4
2023-03-20 00:00:00,1,18,Age-Costed,13,4,Full,0,0
2023-03-20 00:00:00,1,18,Level,4,3,2-Year,0,6
2023-03-20 00:00:00,1,19,Age-Costed,0-1,4,2-Year,0,0
2023-03-20 00:00:00,1,20,Age-Costed,0-1,2,Full,0,0
2023-03-20 00:00:00,1,20,Level,13,4,Full,0,2
2023-03-20 00:00:00,1,23,Age-Costed,0-1,3,2-Year,0,6
2023-03-20 00:00:00,1,24,Level,26,3,Full,2,6
2023-03-20 00:00:00,1,32,Level,13,3,Full,2,6
2023-03-20 00:00:00,1,33,Age-Costed,0-1,3,Full,0,0
2023-03-20 00:00:00,1,34,Age-Costed,52+,2,Full,0,2
2023-03-20 00:00:00,1,35,Age-Costed,26,3,Full,0,0
2023-03-20 00:00:00,1,36,Age-Costed,13,2,Full,0,0
2023-03-20 00:00:00,1,36,Age-Costed,4,2,Full,0,0
2023-03-20 00:00:00,1,37,Age-Costed,13,3,Full,0,4
2023-03-20 00:00:00,1,38,Age-Costed,52+,1,2-Year,0,0
2023-03-20 00:00:00,1,39,Level,26,1,Full,2,4
2023-03-20 00:00:00,1,53,Level,4,4,2-Year,0,0
2023-03-20 00:00:00,1,60,Level,4,1,Full,0,2
2023-03-20 00:00:00,1,65,Level,4,3,Full,0,2
2023-03-20 00:00:00,1,66,Age-Costed,4,3,Full,0,0
2023-03-20 00:00:00,1,73,Age-Costed,26,2,Full,0,0
2023-03-20 00:00:00,1,75,Level,13,1,Full,0,16
2023-03-20 00:00:00,1,82,Age-Costed,0-1,1,2-Year,0,0
2023-03-20 00:00:00,1,83,Age-Costed,4,4,Full,0,0
2023-03-20 00:00:00,1,89,Age-Costed,8,1,2-Year,0,0
2023-03-20 00:00:00,1,92,Age-Costed,4,4,2-Year,0,2
2023-03-20 00:00:00,1,95,Age-Costed,0-1,1,Full,0,0
2023-03-20 00:00:00,1,106,Age-Costed,8,1,Full,0,0
2023-03-20 00:00:00,1,112,Level,4,4,Full,0,0
2023-03-20 00:00:00,1,123,Age-Costed,26,1,2-Year,2,2
2023-03-20 00:00:00,1,176,Age-Costed,52+,1,Full,0,0
2023-03-20 00:00:00,1,218,Age-Costed,13,1,2-Year,0,0
2023-03-20 00:00:00,1,264,Age-Costed,4,1,Full,2,8
2023-03-20 00:00:00,1,290,Age-Costed,4,1,2-Year,6,6
2023-03-20 00:00:00,1,449,Age-Costed,26,1,Full,0,0
2023-03-20 00:00:00,1,766,Age-Costed,13,1,Full,0,0
2023-03-20 00:00:00,2,0,Age-Costed,52+,4,Full,0,0
2023-03-20 00:00:00,2,0,Level,26,3,2-Year,0,0
2023-03-20 00:00:00,2,0,Level,4,2,2-Year,0,0
2023-03-20 00:00:00,2,0,Level,52+,1,2-Year,0,0
2023-03-20 00:00:00,2,0,Level,52+,3,2-Year,0,0
2023-03-20 00:00:00,2,0,Level,8,2,2-Year,0,0
2023-03-20 00:00:00,2,1,Age-Costed,0-1,2,Full,0,0
2023-03-20 00:00:00,2,1,Level,13,2,2-Year,0,0
2023-03-20 00:00:00,2,1,Level,26,2,2-Year,0,0
2023-03-20 00:00:00,2,2,Level,13,3,2-Year,0,0
2023-03-20 00:00:00,2,2,Level,26,1,2-Year,0,0
2023-03-20 00:00:00,2,2,Level,52+,2,2-Year,0,0
2023-03-20 00:00:00,2,2,Level,52+,4,Full,0,0
2023-03-20 00:00:00,2,3,Level,26,4,2-Year,0,0
2023-03-20 00:00:00,2,3,Level,8,3,Full,0,0
2023-03-20 00:00:00,2,4,Level,26,4,Full,0,0
2023-03-20 00:00:00,2,4,Level,8,3,2-Year,0,0
2023-03-20 00:00:00,2,5,Age-Costed,0-1,1,Full,0,0
2023-03-20 00:00:00,2,5,Level,8,2,Full,0,0
2023-03-20 00:00:00,2,5,Level,8,4,Full,0,0
2023-03-20 00:00:00,2,6,Level,52+,2,Full,0,0
2023-03-20 00:00:00,2,7,Age-Costed,0-1,3,Full,0,0
2023-03-20 00:00:00,2,7,Age-Costed,13,4,2-Year,0,0
2023-03-20 00:00:00,2,7,Level,13,1,2-Year,2,6
2023-03-20 00:00:00,2,8,Age-Costed,13,2,2-Year,0,0
2023-03-20 00:00:00,2,8,Age-Costed,26,3,2-Year,0,0
2023-03-20 00:00:00,2,8,Age-Costed,26,4,2-Year,0,0
2023-03-20 00:00:00,2,8,Age-Costed,52+,2,2-Year,0,0
2023-03-20 00:00:00,2,8,Age-Costed,8,3,2-Year,0,0
2023-03-20 00:00:00,2,8,Age-Costed,8,4,Full,0,0
2023-03-20 00:00:00,2,9,Age-Costed,13,4,Full,0,0
2023-03-20 00:00:00,2,9,Age-Costed,8,2,2-Year,0,0
2023-03-20 00:00:00,2,9,Age-Costed,8,3,Full,0,0
2023-03-20 00:00:00,2,9,Level,13,4,2-Year,0,0
2023-03-20 00:00:00,2,9,Level,52+,3,Full,0,0
2023-03-20 00:00:00,2,9,Level,8,1,2-Year,0,6
2023-03-20 00:00:00,2,10,Age-Costed,52+,1,2-Year,0,0
2023-03-20 00:00:00,2,10,Level,4,3,2-Year,0,0
2023-03-20 00:00:00,2,11,Age-Costed,26,4,Full,0,0
2023-03-20 00:00:00,2,11,Age-Costed,52+,3,2-Year,0,0
2023-03-20 00:00:00,2,11,Level,8,4,2-Year,0,0
2023-03-20 00:00:00,2,12,Level,52+,1,Full,0,0
2023-03-20 00:00:00,2,13,Age-Costed,26,2,2-Year,0,0
2023-03-20 00:00:00,2,13,Level,13,4,Full,0,0
2023-03-20 00:00:00,2,14,Age-Costed,0-1,4,Full,0,0
2023-03-20 00:00:00,2,15,Age-Costed,52+,1,Full,0,0
2023-03-20 00:00:00,2,15,Age-Costed,8,2,Full,0,0
2023-03-20 00:00:00,2,15,Age-Costed,8,4,2-Year,0,0
2023-03-20 00:00:00,2,17,Level,13,3,Full,0,2
2023-03-20 00:00:00,2,21,Level,13,2,Full,2,4
2023-03-20 00:00:00,2,22,Age-Costed,0-1,4,2-Year,0,0
2023-03-20 00:00:00,2,22,Age-Costed,52+,3,Full,0,0
2023-03-20 00:00:00,2,24,Age-Costed,0-1,3,2-Year,0,0
2023-03-20 00:00:00,2,24,Age-Costed,13,2,Full,0,0
2023-03-20 00:00:00,2,27,Level,8,1,Full,0,2
2023-03-20 00:00:00,2,28,Level,26,3,Full,0,0
2023-03-20 00:00:00,2,31,Age-Costed,26,3,Full,0,2
2023-03-20 00:00:00,2,31,Level,26,2,Full,0,2
2023-03-20 00:00:00,2,33,Age-Costed,0-1,2,2-Year,0,0
2023-03-20 00:00:00,2,33,Age-Costed,13,3,2-Year,0,0
2023-03-20 00:00:00,2,33,Age-Costed,4,2,2-Year,0,0
2023-03-20 00:00:00,2,35,Age-Costed,26,1,Full,0,0
2023-03-20 00:00:00,2,38,Age-Costed,26,2,Full,0,0
2023-03-20 00:00:00,2,38,Age-Costed,8,1,2-Year,0,0
2023-03-20 00:00:00,2,39,Age-Costed,8,1,Full,0,0
2023-03-20 00:00:00,2,40,Age-Costed,26,1,2-Year,0,0
2023-03-20 00:00:00,2,41,Age-Costed,13,3,Full,0,0
2023-03-20 00:00:00,2,41,Age-Costed,4,3,2-Year,0,4
2023-03-20 00:00:00,2,42,Level,4,2,Full,0,0
2023-03-20 00:00:00,2,51,Age-Costed,4,4,2-Year,0,0
2023-03-20 00:00:00,2,52,Level,4,1,2-Year,2,8
2023-03-20 00:00:00,2,53,Age-Costed,4,2,Full,0,0
2023-03-20 00:00:00,2,56,Age-Costed,0-1,1,2-Year,0,0
2023-03-20 00:00:00,2,59,Level,4,4,Full,0,0
2023-03-20 00:00:00,2,62,Level,26,1,Full,0,2
2023-03-20 00:00:00,2,62,Level,4,3,Full,2,2
2023-03-20 00:00:00,2,67,Age-Costed,52+,2,Full,0,0
2023-03-20 00:00:00,2,69,Age-Costed,4,4,Full,2,2
2023-03-20 00:00:00,2,81,Age-Costed,13,1,Full,0,0
2023-03-20 00:00:00,2,81,Age-Costed,4,1,2-Year,2,2
2023-03-20 00:00:00,2,83,Age-Costed,4,3,Full,0,0
2023-03-20 00:00:00,2,86,Level,4,1,Full,0,2
2023-03-20 00:00:00,2,91,Age-Costed,4,1,Full,0,0
2023-03-20 00:00:00,2,100,Level,4,4,2-Year,0,0
2023-03-20 00:00:00,2,154,Age-Costed,13,1,2-Year,0,0
2023-03-20 00:00:00,2,180,Level,13,1,Full,0,10
2023-03-20 00:00:00,3,0,Age-Costed,0-1,1,Full,0,0
2023-03-20 00:00:00,3,0,Age-Costed,0-1,2,2-Year,0,0
2023-03-20 00:00:00,3,0,Age-Costed,52+,4,Full,0,0
2023-03-20 00:00:00,3,0,Age-Costed,8,1,2-Year,0,0
2023-03-20 00:00:00,3,0,Level,52+,2,2-Year,0,0
2023-03-20 00:00:00,3,0,Level,52+,4,Full,0,0
2023-03-20 00:00:00,3,1,Level,13,2,2-Year,0,0
2023-03-20 00:00:00,3,1,Level,26,2,2-Year,0,0
2023-03-20 00:00:00,3,1,Level,26,4,2-Year,0,0
2023-03-20 00:00:00,3,1,Level,52+,1,2-Year,0,0
2023-03-20 00:00:00,3,1,Level,8,3,2-Year,0,0
2023-03-20 00:00:00,3,2,Age-Costed,0-1,1,2-Year,0,0
2023-03-20 00:00:00,3,2,Age-Costed,0-1,2,Full,0,0
2023-03-20 00:00:00,3,2,Age-Costed,26,4,2-Year,0,0
2023-03-20 00:00:00,3,2,Age-Costed,26,4,Full,0,0
2023-03-20 00:00:00,3,2,Level,52+,3,2-Year,0,0
2023-03-20 00:00:00,3,3,Level,26,4,Full,0,0
2023-03-20 00:00:00,3,4,Age-Costed,26,1,Full,0,0
2023-03-20 00:00:00,3,4,Age-Costed,52+,1,2-Year,0,0
2023-03-20 00:00:00,3,4,Age-Costed,8,2,Full,0,0
2023-03-20 00:00:00,3,5,Level,13,4,Full,0,0
2023-03-20 00:00:00,3,5,Level,26,3,2-Year,0,0
2023-03-20 00:00:00,3,5,Level,52+,2,Full,0,0
2023-03-20 00:00:00,3,5,Level,8,2,2-Year,0,0
2023-03-20 00:00:00,3,5,Level,8,2,Full,0,0
2023-03-20 00:00:00,3,6,Age-Costed,0-1,3,Full,0,0
2023-03-20 00:00:00,3,6,Level,8,3,Full,0,0
2023-03-20 00:00:00,3,7,Age-Costed,26,3,2-Year,0,0
2023-03-20 00:00:00,3,7,Age-Costed,8,1,Full,0,0
2023-03-20 00:00:00,3,8,Age-Costed,8,4,2-Year,0,0
2023-03-20 00:00:00,3,9,Age-Costed,8,4,Full,0,0
2023-03-20 00:00:00,3,9,Level,52+,3,Full,0,0
2023-03-20 00:00:00,3,9,Level,8,1,2-Year,0,2
2023-03-20 00:00:00,3,11,Age-Costed,26,2,Full,0,0
2023-03-20 00:00:00,3,11,Age-Costed,4,1,2-Year,0,2
2023-03-20 00:00:00,3,11,Age-Costed,8,3,Full,0,0
2023-03-20 00:00:00,3,11,Level,26,1,2-Year,0,0
2023-03-20 00:00:00,3,11,Level,8,4,Full,0,0
2023-03-20 00:00:00,3,12,Age-Costed,52+,1,Full,0,0
2023-03-20 00:00:00,3,12,Level,13,4,2-Year,0,0
2023-03-20 00:00:00,3,12,Level,26,3,Full,0,0
2023-03-20 00:00:00,3,13,Level,4,2,2-Year,0,0
2023-03-20 00:00:00,3,13,Level,8,4,2-Year,0,0
2023-03-20 00:00:00,3,14,Age-Costed,52+,2,Full,0,0
2023-03-20 00:00:00,3,15,Age-Costed,0-1,3,2-Year,0,0
2023-03-20 00:00:00,3,15,Age-Costed,0-1,4,Full,0,0
2023-03-20 00:00:00,3,15,Age-Costed,8,2,2-Year,0,0
2023-03-20 00:00:00,3,15,Age-Costed,8,3,2-Year,0,0
2023-03-20 00:00:00,3,16,Age-Costed,13,4,Full,0,0
2023-03-20 00:00:00,3,16,Age-Costed,26,2,2-Year,0,0
2023-03-20 00:00:00,3,16,Age-Costed,4,2,Full,0,0
2023-03-20 00:00:00,3,17,Age-Costed,26,3,Full,0,0
2023-03-20 00:00:00,3,18,Age-Costed,13,4,2-Year,0,0
2023-03-20 00:00:00,3,19,Level,26,2,Full,2,2
2023-03-20 00:00:00,3,19,Level,4,4,Full,0,0
2023-03-20 00:00:00,3,20,Age-Costed,13,1,Full,0,0
2023-03-20 00:00:00,3,20,Level,52+,1,Full,0,0
2023-03-20 00:00:00,3,21,Age-Costed,52+,2,2-Year,0,0
2023-03-20 00:00:00,3,22,Age-Costed,0-1,4,2-Year,0,0
2023-03-20 00:00:00,3,22,Age-Costed,52+,3,2-Year,0,0
2023-03-20 00:00:00,3,23,Level,13,3,Full,0,0
2023-03-20 00:00:00,3,24,Age-Costed,26,1,2-Year,0,0
2023-03-20 00:00:00,3,24,Level,13,3,2-Year,0,0
2023-03-20 00:00:00,3,27,Age-Costed,4,2,2-Year,0,0
2023-03-20 00:00:00,3,27,Level,4,2,Full,0,0
2023-03-20 00:00:00,3,28,Age-Costed,4,4,Full,0,0
2023-03-20 00:00:00,3,28,Level,8,1,Full,0,0
2023-03-20 00:00:00,3,29,Level,13,2,Full,0,0
2023-03-20 00:00:00,3,29,Level,4,3,2-Year,0,0
2023-03-20 00:00:00,3,30,Level,13,1,2-Year,0,0
2023-03-20 00:00:00,3,32,Age-Costed,13,2,2-Year,0,0
2023-03-20 00:00:00,3,35,Age-Costed,13,3,2-Year,0,0
2023-03-20 00:00:00,3,35,Age-Costed,13,3,Full,0,0
2023-03-20 00:00:00,3,36,Age-Costed,13,2,Full,0,0
2023-03-20 00:00:00,3,37,Level,4,3,Full,0,0
2023-03-20 00:00:00,3,40,Age-Costed,4,1,Full,0,0
2023-03-20 00:00:00,3,42,Age-Costed,4,3,2-Year,2,2
2023-03-20 00:00:00,3,44,Age-Costed,52+,3,Full,0,0
2023-03-20 00:00:00,3,47,Level,26,1,Full,0,0
2023-03-20 00:00:00,3,52,Age-Costed,4,3,Full,0,0
2023-03-20 00:00:00,3,61,Age-Costed,13,1,2-Year,0,0
2023-03-20 00:00:00,3,66,Age-Costed,4,4,2-Year,0,2
2023-03-20 00:00:00,3,70,Level,4,4,2-Year,0,0
2023-03-20 00:00:00,3,94,Level,4,1,2-Year,2,4
2023-03-20 00:00:00,3,113,Level,4,1,Full,0,0
2023-03-20 00:00:00,3,174,Level,13,1,Full,0,2
2023-03-20 00:00:00,4,0,Age-Costed,0-1,1,Full,0,0
2023-03-20 00:00:00,4,0,Age-Costed,52+,1,2-Year,0,0
2023-03-20 00:00:00,4,0,Age-Costed,52+,1,Full,0,0
2023-03-20 00:00:00,4,0,Age-Costed,52+,2,2-Year,0,0
2023-03-20 00:00:00,4,0,Age-Costed,8,1,2-Year,0,0
2023-03-20 00:00:00,4,0,Age-Costed,8,4,Full,0,0
2023-03-20 00:00:00,4,0,Level,52+,4,Full,0,0
2023-03-20 00:00:00,4,1,Age-Costed,26,4,Full,0,0
2023-03-20 00:00:00,4,1,Age-Costed,8,1,Full,0,0
2023-03-20 00:00:00,4,2,Age-Costed,0-1,2,Full,0,0
2023-03-20 00:00:00,4,2,Age-Costed,52+,4,Full,0,0
2023-03-20 00:00:00,4,3,Age-Costed,0-1,4,Full,0,0
2023-03-20 00:00:00,4,3,Age-Costed,26,1,Full,0,0
2023-03-20 00:00:00,4,4,Age-Costed,8,4,2-Year,0,0
2023-03-20 00:00:00,4,5,Age-Costed,26,4,2-Year,0,0
2023-03-20 00:00:00,4,6,Age-Costed,26,1,2-Year,0,0
2023-03-20 00:00:00,4,6,Age-Costed,8,3,Full,0,0
2023-03-20 00:00:00,4,6,Level,8,4,Full,0,0
2023-03-20 00:00:00,4,7,Age-Costed,13,4,Full,0,0
2023-03-20 00:00:00,4,7,Age-Costed,4,1,Full,0,0
2023-03-20 00:00:00,4,8,Age-Costed,13,1,Full,0,0
2023-03-20 00:00:00,4,8,Level,26,4,Full,0,0
2023-03-20 00:00:00,4,9,Age-Costed,52+,3,2-Year,0,0
2023-03-20 00:00:00,4,10,Age-Costed,0-1,3,Full,0,0
2023-03-20 00:00:00,4,11,Level,4,4,Full,0,0
2023-03-20 00:00:00,4,12,Age-Costed,26,3,2-Year,0,0
2023-03-20 00:00:00,4,12,Age-Costed,8,2,2-Year,0,0
2023-03-20 00:00:00,4,12,Age-Costed,8,2,Full,0,0
2023-03-20 00:00:00,4,12,Level,13,4,Full,0,0
2023-03-20 00:00:00,4,13,Age-Costed,52+,2,Full,0,0
2023-03-20 00:00:00,4,14,Age-Costed,26,2,2-Year,0,0
2023-03-20 00:00:00,4,14,Level,26,4,2-Year,0,0
2023-03-20 00:00:00,4,15,Age-Costed,13,3,Full,0,0
2023-03-20 00:00:00,4,15,Age-Costed,26,3,Full,0,0
2023-03-20 00:00:00,4,15,Age-Costed,8,3,2-Year,0,0
2023-03-20 00:00:00,4,16,Level,8,4,2-Year,0,0
2023-03-20 00:00:00,4,18,Level,8,3,Full,0,0
2023-03-20 00:00:00,4,20,Age-Costed,4,4,Full,0,2
2023-03-20 00:00:00,4,21,Age-Costed,4,2,Full,0,0
2023-03-20 00:00:00,4,23,Age-Costed,13,4,2-Year,0,0
2023-03-20 00:00:00,4,23,Age-Costed,26,2,Full,0,0
2023-03-20 00:00:00,4,23,Level,8,2,Full,0,0
2023-03-20 00:00:00,4,25,Age-Costed,4,1,2-Year,0,0
2023-03-20 00:00:00,4,25,Age-Costed,4,3,Full,0,0
2023-03-20 00:00:00,4,25,Level,4,4,2-Year,0,0
2023-03-20 00:00:00,4,26,Age-Costed,52+,3,Full,0,0
2023-03-20 00:00:00,4,27,Level,13,4,2-Year,0,0
2023-03-20 00:00:00,4,29,Level,26,3,2-Year,0,0
2023-03-20 00:00:00,4,31,Level,52+,2,2-Year,0,0
2023-03-20 00:00:00,4,32,Age-Costed,13,1,2-Year,0,0
2023-03-20 00:00:00,4,32,Level,8,2,2-Year,0,0
2023-03-20 00:00:00,4,33,Level,8,3,2-Year,0,0
2023-03-20 00:00:00,4,34,Level,26,3,Full,0,0
2023-03-20 00:00:00,4,39,Age-Costed,4,4,2-Year,0,0
2023-03-20 00:00:00,4,40,Age-Costed,13,2,Full,0,0
2023-03-20 00:00:00,4,43,Level,52+,3,2-Year,0,0
2023-03-20 00:00:00,4,46,Level,4,2,Full,0,0
2023-03-20 00:00:00,4,50,Age-Costed,13,3,2-Year,0,0
2023-03-20 00:00:00,4,51,Level,52+,1,2-Year,0,0
2023-03-20 00:00:00,4,52,Age-Costed,13,2,2-Year,0,0
2023-03-20 00:00:00,4,53,Level,26,2,2-Year,0,0
2023-03-20 00:00:00,4,56,Level,13,3,Full,0,0
2023-03-20 00:00:00,4,57,Age-Costed,4,2,2-Year,0,0
2023-03-20 00:00:00,4,63,Level,4,3,Full,0,0
2023-03-20 00:00:00,4,72,Level,13,2,Full,0,0
2023-03-20 00:00:00,4,80,Level,26,2,Full,0,0
2023-03-20 00:00:00,4,82,Level,52+,3,Full,0,0
2023-03-20 00:00:00,4,83,Level,8,1,Full,0,0
2023-03-20 00:00:00,4,89,Age-Costed,4,3,2-Year,0,0
2023-03-20 00:00:00,4,91,Level,13,2,2-Year,0,0
2023-03-20 00:00:00,4,98,Level,13,3,2-Year,0,0
2023-03-20 00:00:00,4,102,Level,4,2,2-Year,0,2
2023-03-20 00:00:00,4,109,Level,8,1,2-Year,0,2
2023-03-20 00:00:00,4,115,Level,52+,2,Full,0,2
2023-03-20 00:00:00,4,132,Level,4,3,2-Year,0,0
2023-03-20 00:00:00,4,142,Level,4,1,Full,0,8
2023-03-20 00:00:00,4,171,Level,52+,1,Full,0,0
2023-03-20 00:00:00,4,180,Level,26,1,2-Year,0,0
2023-03-20 00:00:00,4,247,Level,4,1,2-Year,0,2
2023-03-20 00:00:00,4,342,Level,26,1,Full,0,0
2023-03-20 00:00:00,4,422,Level,13,1,2-Year,0,6
2023-03-20 00:00:00,4,445,Level,13,1,Full,0,0
